location,house_square_feet,stories,bed_rooms,bathrooms,kitchen,dining_room,parking,land_size_perch,build_year,pool,furnished,property_type,price
Baththaramulla,3453,1,1,4,1.0,1,2,23.82,2010,no,no,Commercial,58995669
Baththaramulla,5510,2,3,3,1.0,1,2,11.31,1999,no,no,Residential,14772239
Baththaramulla,3828,1,2,1,1.0,0,0,22.19,2015,no,yes,Residential,76690501
Baththaramulla,4319,1,3,3,1.0,1,0,11.66,2011,yes,yes,Residential,85371409
Baththaramulla,3828,2,4,4,1.0,0,1,6.95,2012,no,no,Residential,83315932
Baththaramulla,2971,1,2,4,1.0,1,1,3.08,1986,no,yes,Commercial,72624024
Baththaramulla,3491,3,5,3,1.0,0,2,10.26,2011,no,no,Residential,15016492
Baththaramulla,4356,2,4,3,1.0,1,2,11.33,2011,yes,no,Residential,41672769
Baththaramulla,4825,2,3,4,1.0,1,0,23.79,2005,no,no,Residential,60800299
Baththaramulla,694,2,3,4,1.0,0,2,7.53,1992,no,yes,Residential,10239903
Baththaramulla,3274,3,3,2,1.0,1,1,11.41,2000,no,no,Residential,80626532
Baththaramulla,2555,2,1,2,1.0,0,2,3.55,1980,no,no,Residential,22925733
Baththaramulla,1393,1,4,4,1.0,1,0,19.8,1983,no,no,Residential,34479392
Baththaramulla,2434,1,2,3,1.0,1,1,23.13,1985,no,no,Residential,52669427
Baththaramulla,2716,1,3,1,1.0,0,0,8.23,2005,no,no,Residential,49191044
Baththaramulla,4706,2,3,3,1.0,1,0,12.44,2020,yes,no,Residential,88744149
Baththaramulla,3925,1,1,3,1.0,0,1,5.69,1976,no,yes,Residential,90505492
Baththaramulla,3519,2,2,2,1.0,0,0,13.05,2003,no,no,Commercial,45945258
Baththaramulla,3197,1,4,2,1.0,1,2,5.93,2020,no,no,Residential,16928846
Baththaramulla,3805,3,5,2,1.0,1,2,14.51,2016,no,no,Residential,37618849
Baththaramulla,5407,3,1,4,1.0,1,0,19.16,1979,no,no,Residential,84678928
Baththaramulla,1414,3,4,4,1.0,0,2,15.17,1997,no,yes,Residential,37677483
Baththaramulla,945,3,5,3,1.0,0,0,8.39,2010,no,no,Commercial,96752516
Baththaramulla,2949,2,3,3,1.0,1,2,10.78,1981,no,no,Residential,95059174
Baththaramulla,962,1,3,1,1.0,0,0,17.05,1987,no,no,Residential,88298817
Baththaramulla,3043,3,2,3,1.0,0,2,15.97,2016,no,no,Residential,22168602
Baththaramulla,2865,2,5,3,1.0,0,1,6.01,1984,no,no,Residential,81846999
Baththaramulla,2788,3,3,2,1.0,0,1,21.59,2010,no,no,Residential,95545384
Baththaramulla,3605,3,3,2,1.0,1,2,13.45,1990,no,no,Residential,91941372
Baththaramulla,3881,2,2,2,1.0,1,0,6.57,1989,no,no,Residential,90752174
Baththaramulla,1584,2,4,2,1.0,1,2,5.7,2017,yes,no,Commercial,29999771
Baththaramulla,2239,1,3,2,1.0,0,0,24.24,1993,no,no,Residential,75178937
Baththaramulla,1427,1,1,1,1.0,0,2,9.19,1995,no,no,Residential,79400627
Baththaramulla,3330,3,1,1,1.0,0,2,22.99,2009,yes,yes,Residential,83906516
Baththaramulla,4131,3,4,1,1.0,0,1,12.03,1989,no,yes,Residential,37807806
Baththaramulla,5051,1,5,2,1.0,1,0,11.49,2022,no,no,Residential,47554843
Baththaramulla,3535,1,2,4,1.0,0,0,18.42,1988,yes,no,Commercial,38608258
Baththaramulla,4476,2,1,2,1.0,0,0,3.22,2003,no,no,Residential,11109533
Baththaramulla,726,1,1,2,1.0,1,0,10.44,1979,no,yes,Residential,64928448
Baththaramulla,3777,1,4,1,1.0,1,0,9.66,2023,no,no,Residential,66726266
Baththaramulla,3656,3,5,2,1.0,1,1,22.1,1992,no,no,Residential,20755378
Baththaramulla,1203,1,5,1,1.0,0,2,14.64,1975,no,no,Commercial,61226028
Baththaramulla,4049,3,4,2,1.0,0,0,11.02,2001,no,no,Residential,85898094
Baththaramulla,5709,1,1,3,1.0,0,0,8.85,2001,no,no,Residential,60634193
Baththaramulla,4746,2,2,4,1.0,0,2,15.99,1999,no,no,Residential,49327024
Baththaramulla,4133,1,1,4,1.0,0,1,6.34,2015,no,no,Residential,62893655
Baththaramulla,3967,1,5,1,1.0,0,1,8.42,1995,no,no,Residential,31068259
Baththaramulla,3968,1,1,3,1.0,1,1,9.46,1988,no,no,Residential,88938465
Baththaramulla,4397,3,2,4,1.0,0,2,16.37,1994,no,no,Residential,32639858
Baththaramulla,2392,2,3,1,1.0,1,2,11.21,2002,no,no,Residential,24393959
Baththaramulla,3461,1,1,2,1.0,1,1,14.13,1995,no,no,Residential,59597289
Baththaramulla,4076,3,4,2,1.0,1,1,17.31,1997,no,yes,Residential,20886863
Baththaramulla,4017,2,3,3,1.0,0,2,24.04,1985,no,yes,Residential,16883652
Baththaramulla,2245,3,4,4,1.0,0,1,19.83,1976,no,yes,Residential,98246962
Baththaramulla,1805,3,4,2,1.0,1,0,11.92,1994,no,no,Residential,66034885
Baththaramulla,3630,2,4,1,1.0,0,2,19.46,1998,no,yes,Residential,59885917
Baththaramulla,3472,1,1,2,1.0,0,1,23.89,1999,no,no,Residential,94958372
Baththaramulla,3672,3,5,2,1.0,1,0,13.99,2011,no,no,Residential,65301236
Baththaramulla,2454,3,3,4,1.0,0,2,12.03,1996,no,no,Residential,92772818
Baththaramulla,4621,1,2,4,1.0,0,2,4.72,1998,no,no,Residential,95628844
Baththaramulla,5262,1,5,1,1.0,0,0,22.63,1989,no,no,Residential,83657198
Baththaramulla,5631,2,1,3,1.0,0,2,8.42,1986,no,no,Residential,39108999
Baththaramulla,3308,2,4,3,1.0,1,1,4.41,2020,no,yes,Residential,14697663
Baththaramulla,4102,2,2,2,1.0,1,2,14.82,2005,yes,no,Residential,66973354
Baththaramulla,1932,1,3,1,1.0,0,1,21.61,2017,no,no,Residential,55775224
Baththaramulla,801,3,5,3,1.0,0,0,11.95,2005,no,no,Residential,5970389
Baththaramulla,4107,3,5,3,1.0,0,0,20.23,2004,no,no,Commercial,80071701
Baththaramulla,4812,2,2,2,1.0,1,2,21.4,2015,no,no,Residential,50053021
Baththaramulla,5632,1,1,1,1.0,0,0,13.0,1994,no,no,Residential,25593209
Baththaramulla,1174,3,3,3,1.0,0,0,16.0,1982,no,no,Residential,92783642
Baththaramulla,1136,2,2,4,1.0,1,2,14.75,2018,no,no,Residential,82344780
Baththaramulla,2225,3,4,4,1.0,0,1,23.66,2004,no,no,Residential,94250214
Baththaramulla,2722,3,3,2,1.0,1,2,18.96,2009,no,no,Residential,97999078
Baththaramulla,985,1,5,2,1.0,0,2,23.36,1995,no,no,Residential,29183269
Baththaramulla,3881,1,2,2,1.0,1,1,7.84,2021,no,no,Residential,79292600
Baththaramulla,1074,3,5,2,1.0,0,1,9.83,2014,no,yes,Residential,69048071
Baththaramulla,1017,2,5,3,1.0,0,1,4.56,2002,no,yes,Residential,46061783
Borelasgamuwa,4200,1,5,1,1.0,1,2,14.0,2013,no,no,Residential,81705723
Borelasgamuwa,5634,3,1,2,1.0,1,1,22.23,1991,yes,yes,Residential,87170976
Borelasgamuwa,1554,1,5,2,1.0,1,0,10.19,1986,no,no,Residential,48520841
Borelasgamuwa,5571,1,4,3,1.0,1,1,5.82,1992,no,yes,Residential,62658414
Borelasgamuwa,5458,1,4,2,1.0,1,0,4.51,2021,no,no,Residential,22924759
Borelasgamuwa,5898,3,3,2,1.0,0,1,12.85,2002,no,yes,Residential,86708031
Borelasgamuwa,1805,2,5,1,1.0,1,0,6.61,1977,no,yes,Residential,74980506
Borelasgamuwa,5359,2,5,4,1.0,1,0,10.61,1989,no,yes,Residential,97209388
Borelasgamuwa,4720,2,2,2,1.0,1,0,21.04,1990,yes,no,Residential,25052904
Borelasgamuwa,2590,1,1,3,1.0,1,0,11.45,1996,no,no,Commercial,41985374
Borelasgamuwa,5899,3,3,1,1.0,0,0,16.42,2023,no,no,Residential,23754772
Borelasgamuwa,5405,1,5,3,1.0,0,1,14.05,2005,no,no,Commercial,85825615
Borelasgamuwa,4172,2,2,1,1.0,0,2,18.81,2005,yes,no,Commercial,11807318
Borelasgamuwa,5880,2,1,1,1.0,0,2,6.44,1975,no,no,Residential,80418769
Borelasgamuwa,4980,3,3,2,1.0,0,2,23.25,1985,no,no,Residential,90870499
Borelasgamuwa,4758,1,3,2,1.0,1,2,17.16,1980,no,no,Residential,39363403
Borelasgamuwa,5698,2,5,2,1.0,0,2,8.96,1997,no,yes,Residential,16722487
Borelasgamuwa,5357,3,3,4,1.0,0,0,5.71,1983,no,yes,Residential,13126692
Borelasgamuwa,3313,1,2,4,1.0,1,1,6.29,1990,yes,no,Residential,13180554
Borelasgamuwa,2803,1,3,3,1.0,1,0,20.22,2012,no,yes,Residential,64069380
Borelasgamuwa,3720,2,4,2,1.0,0,1,15.94,2018,no,no,Residential,13978098
Borelasgamuwa,1566,2,2,4,1.0,0,1,11.38,1993,no,no,Residential,85440660
Borelasgamuwa,5544,1,1,2,1.0,1,1,10.32,2019,no,yes,Residential,11838943
Borelasgamuwa,5803,1,1,4,1.0,0,1,21.83,1987,no,no,Commercial,28019228
Borelasgamuwa,4032,2,5,4,1.0,1,2,22.24,2006,no,no,Residential,69042663
Borelasgamuwa,1288,1,5,1,1.0,1,1,15.79,2010,no,no,Residential,25722045
Borelasgamuwa,4843,2,4,2,1.0,0,1,14.54,1983,no,no,Residential,58939117
Borelasgamuwa,4301,1,1,2,1.0,0,2,20.96,2020,no,yes,Residential,23457662
Borelasgamuwa,941,2,1,4,1.0,0,0,19.49,2020,no,yes,Residential,20670242
Borelasgamuwa,5782,3,1,2,1.0,1,0,11.81,2023,no,no,Residential,82236169
Borelasgamuwa,2324,2,1,4,1.0,1,0,4.82,2011,no,no,Residential,50838581
Borelasgamuwa,5022,2,3,2,1.0,0,0,19.91,2005,yes,yes,Residential,5989233
Borelasgamuwa,2392,3,2,1,1.0,0,1,6.71,2005,no,no,Residential,98601565
Borelasgamuwa,2359,1,2,2,1.0,0,2,3.36,1993,no,no,Residential,83761193
Borelasgamuwa,3812,3,4,1,1.0,1,2,21.55,1976,no,no,Residential,92641615
Borelasgamuwa,1589,2,3,3,1.0,1,0,15.72,2019,no,no,Residential,55050995
Borelasgamuwa,2862,1,1,2,1.0,1,2,22.62,2006,yes,no,Residential,55122243
Borelasgamuwa,3082,3,1,2,1.0,0,1,13.66,2017,no,no,Residential,25153625
Borelasgamuwa,1551,1,5,2,1.0,1,0,23.38,2008,no,yes,Residential,44123612
Borelasgamuwa,1322,1,5,1,1.0,1,1,10.79,1975,no,no,Residential,83674826
Borelasgamuwa,3989,3,4,2,1.0,0,1,18.94,1995,no,no,Residential,56253611
Borelasgamuwa,2679,1,1,2,1.0,1,1,9.62,1977,no,yes,Residential,59182807
Borelasgamuwa,3317,3,4,4,1.0,0,1,3.03,2001,no,no,Residential,67143026
Borelasgamuwa,2932,2,3,3,1.0,1,1,11.35,2018,no,no,Residential,79365062
Borelasgamuwa,3976,1,2,1,1.0,0,0,19.23,1981,no,yes,Residential,71237630
Borelasgamuwa,5124,2,1,4,1.0,0,1,6.3,2007,no,yes,Residential,32491583
Borelasgamuwa,2100,2,3,1,1.0,1,0,14.11,1983,yes,yes,Residential,67582253
Borelasgamuwa,885,1,1,4,1.0,0,2,7.67,2004,no,no,Residential,35719841
Borelasgamuwa,4095,3,5,3,1.0,1,1,4.64,1992,no,yes,Residential,44557085
Borelasgamuwa,2665,1,4,4,1.0,0,1,16.58,2000,no,no,Residential,8180616
Borelasgamuwa,1368,2,5,1,1.0,0,2,23.94,1994,yes,yes,Residential,85981065
Borelasgamuwa,3657,2,2,2,1.0,0,0,9.84,2012,no,no,Commercial,23311802
Borelasgamuwa,4889,3,5,2,1.0,1,1,15.77,2015,no,no,Residential,66355589
Borelasgamuwa,5683,1,1,3,1.0,0,2,23.98,2005,no,no,Residential,40245134
Borelasgamuwa,5832,2,5,1,1.0,0,2,17.31,1982,no,yes,Residential,50775840
Borelasgamuwa,2761,2,1,1,1.0,1,1,17.81,1997,no,no,Residential,49070135
Borelasgamuwa,3893,2,2,1,1.0,0,0,6.94,1999,yes,no,Residential,88104954
Borelasgamuwa,1546,3,5,3,1.0,0,0,13.84,2021,no,no,Residential,20320873
Borelasgamuwa,5526,2,4,2,1.0,0,1,11.08,1975,no,no,Residential,90556961
Borelasgamuwa,3935,2,4,4,1.0,0,2,13.36,2020,yes,yes,Residential,85362050
Borelasgamuwa,4750,1,4,3,1.0,1,1,20.62,1992,no,yes,Residential,89278547
Borelasgamuwa,5495,1,5,4,1.0,0,0,13.14,1993,no,yes,Residential,99662396
Borelasgamuwa,5473,2,5,2,1.0,0,2,4.38,2016,no,no,Residential,67717742
Borelasgamuwa,2081,2,5,3,1.0,1,1,22.92,1980,yes,no,Residential,83135063
Borelasgamuwa,2501,1,1,2,1.0,0,2,14.99,1991,no,no,Residential,61425650
Borelasgamuwa,4051,3,2,4,1.0,0,0,23.34,2020,no,no,Residential,81944273
Borelasgamuwa,4664,3,4,1,1.0,1,0,15.59,2019,no,no,Residential,18979414
Borelasgamuwa,654,3,1,1,1.0,1,0,4.53,1982,no,yes,Residential,18576580
Borelasgamuwa,2423,3,4,4,1.0,1,1,15.16,2016,no,yes,Residential,90586383
Borelasgamuwa,5897,3,1,1,1.0,1,2,15.67,1983,no,no,Residential,52832265
Borelasgamuwa,4062,3,5,4,1.0,0,1,7.72,2011,no,no,Residential,88359348
Borelasgamuwa,3679,3,4,3,1.0,1,1,13.36,2001,no,no,Residential,58517276
Borelasgamuwa,1432,3,5,3,1.0,0,1,13.11,2010,yes,no,Residential,40476002
Borelasgamuwa,5008,1,4,3,1.0,1,1,16.7,1980,no,yes,Residential,78904536
Borelasgamuwa,3406,3,3,1,1.0,0,2,8.71,1980,yes,yes,Residential,29146537
Borelasgamuwa,3090,3,1,2,1.0,1,2,15.8,2019,yes,no,Residential,68261847
Borelasgamuwa,927,3,3,1,1.0,1,1,8.3,1978,no,no,Residential,69114068
Borelasgamuwa,3910,2,1,1,1.0,0,1,12.82,1996,no,no,Residential,40918825
Borelasgamuwa,3900,1,2,2,1.0,1,0,5.7,2014,no,no,Residential,34780458
Borelasgamuwa,4275,1,4,2,1.0,1,0,3.82,2001,yes,yes,Residential,81737318
Borelasgamuwa,3654,1,2,2,1.0,1,2,10.05,2011,no,no,Residential,26378209
Borelasgamuwa,5983,3,2,2,1.0,0,0,9.04,1976,no,no,Residential,14500818
Borelasgamuwa,2743,3,1,1,1.0,1,2,11.95,1983,no,yes,Residential,15331547
Borelasgamuwa,5807,2,3,4,1.0,1,2,24.16,1985,no,no,Residential,94282138
Borelasgamuwa,1911,1,5,3,1.0,0,2,14.49,1994,no,no,Residential,14251185
Borelasgamuwa,3791,3,1,4,1.0,0,0,15.17,2017,no,no,Residential,74367472
Borelasgamuwa,3138,1,5,1,1.0,1,0,23.72,2013,no,no,Commercial,29169811
Borelasgamuwa,4583,2,2,2,1.0,0,2,23.27,1988,no,no,Residential,59819384
Borelasgamuwa,5147,2,5,3,1.0,0,2,22.45,2000,no,no,Commercial,74176640
Borelasgamuwa,764,2,3,3,1.0,0,1,5.16,2012,no,yes,Residential,72184584
Borelasgamuwa,4877,1,1,4,1.0,1,2,16.95,2004,yes,no,Residential,73825749
Borelasgamuwa,5605,3,3,1,1.0,1,2,20.78,2010,no,no,Residential,37871415
Borelasgamuwa,1422,3,3,1,1.0,0,1,21.38,2012,no,yes,Residential,84501287
Borelasgamuwa,1543,2,1,1,1.0,1,2,15.71,2009,no,no,Residential,99407002
Borelasgamuwa,5025,3,3,3,1.0,0,2,3.38,1980,yes,no,Residential,76103686
Borelasgamuwa,1374,2,4,4,1.0,1,2,24.42,1977,no,yes,Residential,50639861
Borelasgamuwa,2798,1,4,3,1.0,0,1,13.39,1975,no,yes,Commercial,69757999
Borelasgamuwa,3756,2,4,3,1.0,1,0,11.66,1992,no,yes,Residential,39994241
Borelasgamuwa,4842,1,5,2,1.0,0,2,11.69,1997,yes,no,Residential,26600426
Borelasgamuwa,4295,2,3,4,1.0,1,1,12.33,2006,no,no,Residential,51644816
Colombo 1,4052,3,1,2,1.0,1,2,8.33,2003,no,no,Residential,61127652
Colombo 1,1514,3,1,1,1.0,0,1,10.2,1997,no,yes,Residential,12966782
Colombo 1,1908,2,5,3,1.0,1,2,24.68,2010,no,yes,Residential,40393586
Colombo 1,4777,3,1,4,1.0,1,1,11.1,1980,no,no,Residential,46372231
Colombo 1,1113,3,4,1,1.0,1,0,14.59,1991,no,no,Commercial,52216682
Colombo 1,2520,3,3,4,1.0,1,0,21.66,1992,no,yes,Residential,95550082
Colombo 1,4194,1,1,3,1.0,1,0,14.6,2005,no,yes,Residential,71276669
Colombo 1,5441,3,1,4,1.0,1,2,10.14,1980,no,yes,Residential,50399255
Colombo 1,2009,1,2,1,1.0,1,1,14.52,2008,no,no,Residential,13990700
Colombo 1,5402,2,2,2,1.0,1,2,5.51,2018,yes,no,Residential,59682814
Colombo 1,5166,3,2,3,1.0,0,2,5.86,2018,no,no,Residential,25431517
Colombo 1,3790,3,3,2,1.0,1,1,18.27,2001,no,no,Residential,6723881
Colombo 1,5091,3,4,3,1.0,0,2,23.18,2010,no,no,Residential,74851225
Colombo 1,2155,2,4,1,1.0,1,1,18.96,2022,no,yes,Residential,84582629
Colombo 1,1404,1,4,3,1.0,0,1,4.64,2016,yes,yes,Residential,65693994
Colombo 1,5629,1,3,2,1.0,1,0,11.86,1999,no,no,Residential,6598055
Colombo 1,1879,3,3,3,1.0,0,0,3.06,1984,no,yes,Commercial,15523186
Colombo 1,5600,2,2,1,1.0,0,0,14.25,2013,no,no,Residential,70477885
Colombo 1,5772,2,1,3,1.0,1,1,7.25,2020,yes,yes,Residential,35334245
Colombo 1,4177,2,5,2,1.0,0,0,22.1,2013,no,yes,Residential,28614974
Colombo 1,3501,2,5,1,1.0,1,1,5.3,1986,no,yes,Residential,6119467
Colombo 1,1987,2,1,2,1.0,1,2,3.03,1985,no,no,Residential,99578161
Colombo 1,5999,1,2,3,1.0,0,0,12.93,2023,no,no,Residential,98518658
Colombo 1,5288,1,1,4,1.0,1,1,6.42,2017,no,yes,Residential,36215971
Colombo 1,3361,1,1,2,1.0,0,1,19.24,1977,yes,yes,Commercial,7460264
Colombo 1,3279,3,5,3,1.0,0,1,23.24,1996,no,no,Residential,61988414
Colombo 1,2706,2,2,4,1.0,1,1,3.92,1978,no,no,Commercial,61713519
Colombo 1,4823,3,3,4,1.0,1,0,11.7,1982,no,yes,Commercial,24836811
Colombo 1,5431,2,5,1,1.0,1,0,24.93,1988,no,no,Residential,99502419
Colombo 1,3368,1,3,4,1.0,1,0,19.12,1994,no,no,Residential,83915430
Colombo 1,4553,3,2,2,1.0,1,1,23.97,1998,yes,no,Residential,58642731
Colombo 1,3786,1,1,2,1.0,0,2,6.61,1988,no,no,Residential,78204295
Colombo 1,3880,2,4,4,1.0,0,1,7.87,2002,no,no,Residential,23735470
Colombo 1,3173,2,4,3,1.0,1,2,6.41,1990,no,no,Residential,68334398
Colombo 1,5216,2,2,2,1.0,1,0,9.65,2006,no,yes,Residential,74460426
Colombo 1,3199,1,4,2,1.0,1,1,18.94,2021,no,no,Residential,58264503
Colombo 1,4633,2,3,1,1.0,0,1,6.63,1986,no,yes,Commercial,86317076
Colombo 1,836,1,4,3,1.0,0,0,14.53,1990,yes,no,Commercial,62974500
Colombo 1,1904,3,2,4,1.0,0,1,8.92,1993,no,yes,Residential,86054902
Colombo 1,4030,2,2,3,1.0,1,2,21.24,1979,no,no,Commercial,29247634
Colombo 1,1901,2,3,1,1.0,1,2,3.15,1986,no,yes,Residential,8620735
Colombo 1,3141,2,4,1,1.0,0,2,7.91,2003,no,yes,Residential,40739069
Colombo 1,2651,3,4,3,1.0,1,1,16.32,1979,no,no,Residential,46355184
Colombo 1,1041,2,1,1,1.0,1,1,5.13,2016,no,no,Residential,60740899
Colombo 1,2676,1,5,1,1.0,0,2,13.26,1991,no,no,Residential,92810899
Colombo 1,3780,1,2,1,1.0,0,1,12.6,2021,no,yes,Residential,11002933
Colombo 1,3257,2,1,3,1.0,1,2,21.76,1982,no,no,Residential,92476105
Colombo 1,4398,2,2,1,1.0,0,0,16.76,2014,no,yes,Residential,27398871
Colombo 1,1404,3,1,4,1.0,1,2,17.07,2014,no,no,Commercial,47410747
Colombo 1,674,3,5,4,1.0,0,0,23.94,2004,no,no,Commercial,40507424
Colombo 1,2775,3,1,2,1.0,0,0,24.61,1984,no,no,Residential,61939676
Colombo 1,4524,2,2,4,1.0,1,0,17.37,1994,no,yes,Residential,78099894
Colombo 1,2689,3,4,2,1.0,1,2,14.48,2019,no,no,Residential,73736605
Colombo 1,640,3,2,3,1.0,0,2,16.37,1990,no,no,Residential,16955939
Colombo 1,2681,1,3,1,1.0,1,1,11.41,2015,no,yes,Residential,11060396
Colombo 1,5283,3,3,4,1.0,0,1,24.72,1990,no,no,Residential,19549893
Colombo 1,2222,1,3,2,1.0,1,0,18.51,2016,no,yes,Commercial,59486510
Colombo 1,941,1,3,3,1.0,0,2,9.4,1977,no,no,Residential,49403896
Colombo 1,4652,3,5,2,1.0,0,1,4.27,1997,no,no,Residential,94291031
Colombo 1,2674,1,4,1,1.0,0,1,3.98,1996,no,no,Residential,38927058
Colombo 1,1245,2,4,4,1.0,1,1,7.51,2002,no,no,Residential,27662625
Colombo 1,5426,2,2,3,1.0,0,2,8.12,2020,no,yes,Residential,13314120
Colombo 1,4863,3,1,2,1.0,0,1,12.13,2019,no,yes,Residential,74863069
Colombo 1,1209,2,2,3,1.0,0,0,7.73,2010,no,no,Residential,80102796
Colombo 1,1054,1,2,2,1.0,0,2,16.88,1978,no,no,Residential,32428945
Colombo 1,3553,2,2,2,1.0,1,1,7.65,2012,no,yes,Residential,87874283
Colombo 1,2308,3,2,1,1.0,1,1,7.13,1998,no,no,Residential,14292980
Colombo 1,4072,3,4,1,1.0,0,2,13.37,1993,yes,yes,Residential,13591419
Colombo 1,3569,1,1,2,1.0,0,1,22.55,1985,no,no,Residential,78695382
Colombo 1,3628,3,2,4,1.0,1,1,13.3,2014,yes,yes,Commercial,74866556
Colombo 1,5397,2,4,3,1.0,0,0,12.1,2020,no,no,Residential,98877894
Colombo 1,3281,3,2,3,1.0,1,2,15.72,2014,no,yes,Residential,73276651
Colombo 1,4229,1,3,1,1.0,0,1,8.66,2020,yes,yes,Residential,15935222
Colombo 1,4825,3,2,4,1.0,1,2,10.78,2013,no,no,Residential,42585226
Colombo 1,3667,2,2,2,1.0,0,2,7.7,1992,no,no,Residential,89724988
Colombo 1,1986,1,5,1,1.0,1,0,15.58,1986,no,no,Residential,92942009
Colombo 1,4376,2,3,2,1.0,1,0,18.34,1988,no,yes,Residential,41619194
Colombo 1,3466,1,1,2,1.0,1,2,17.82,2021,yes,no,Residential,80279977
Colombo 1,5388,3,2,1,1.0,0,0,8.61,1992,no,yes,Residential,72050728
Colombo 1,3963,1,1,4,1.0,1,0,20.15,2018,yes,no,Residential,86383777
Colombo 1,5489,1,3,3,1.0,1,1,8.63,2016,no,no,Residential,88667844
Colombo 1,4724,3,2,1,1.0,0,0,6.31,1986,no,no,Residential,48150505
Colombo 1,748,2,5,4,1.0,0,0,10.7,2014,no,yes,Residential,49861436
Colombo 1,4450,3,4,2,1.0,0,1,16.15,2001,no,no,Residential,13608154
Colombo 1,2658,1,5,1,1.0,0,1,6.12,1980,no,no,Residential,50013722
Colombo 1,1736,3,5,3,1.0,1,2,17.26,1998,no,no,Residential,16950977
Colombo 1,786,1,4,3,1.0,0,0,21.99,2007,no,no,Residential,57481942
Colombo 1,3454,3,4,2,1.0,0,1,9.45,2019,no,no,Residential,58302797
Colombo 1,1850,3,4,1,1.0,0,0,12.9,1990,no,no,Residential,99977854
Colombo 1,1933,2,2,3,1.0,0,2,8.02,1986,no,yes,Residential,76745497
Colombo 1,4793,1,1,1,1.0,0,0,10.95,2005,no,no,Residential,32715591
Colombo 1,4750,2,1,3,1.0,0,0,3.48,2011,no,no,Residential,49451367
Colombo 1,3311,1,4,2,1.0,0,0,23.98,1987,no,no,Residential,30678747
Colombo 1,5453,3,5,2,1.0,1,1,12.15,1982,yes,no,Commercial,26994051
Colombo 1,5101,1,3,1,1.0,1,1,20.36,2012,no,no,Commercial,97739194
Colombo 1,2385,2,4,4,1.0,1,2,6.14,1977,no,no,Residential,76821116
Colombo 1,1350,2,5,4,1.0,1,0,20.87,1994,no,no,Residential,58479589
Colombo 1,2362,2,5,2,1.0,1,2,21.92,1978,no,yes,Residential,78581770
Colombo 1,4520,1,2,3,1.0,0,2,18.74,2018,no,no,Residential,65958335
Colombo 1,5060,2,2,4,1.0,0,1,22.87,2019,no,no,Residential,90795179
Colombo 2,1081,2,1,2,1.0,0,0,6.68,1976,no,yes,Residential,12781527
Colombo 2,753,2,1,3,1.0,0,0,13.48,2010,no,no,Residential,79958747
Colombo 2,2124,3,3,3,1.0,1,2,16.64,1997,no,no,Residential,21258472
Colombo 2,2720,3,3,4,1.0,1,0,16.12,2019,no,no,Residential,17341905
Colombo 2,2943,1,3,2,1.0,0,1,21.94,1993,no,no,Residential,17029488
Colombo 2,5736,1,3,3,1.0,0,2,7.75,2014,no,yes,Residential,8534233
Colombo 2,1840,2,5,3,1.0,1,2,6.86,1982,no,no,Residential,54505530
Colombo 2,660,3,5,1,1.0,1,1,8.57,1990,yes,no,Commercial,14005965
Colombo 2,1538,2,1,1,1.0,1,1,22.61,2017,no,no,Residential,37675834
Colombo 2,2239,2,2,4,1.0,0,1,23.7,1992,no,no,Residential,76472987
Colombo 2,4720,3,2,1,1.0,0,1,15.53,2010,yes,yes,Residential,44069813
Colombo 2,5758,3,4,2,1.0,1,1,14.03,1998,no,no,Commercial,56631370
Colombo 2,4826,3,5,4,1.0,1,1,16.32,1975,no,no,Residential,42131431
Colombo 2,4169,1,3,4,1.0,0,2,16.56,1975,yes,no,Residential,97453793
Colombo 2,1852,1,3,1,1.0,0,0,6.75,2020,no,no,Commercial,27865600
Colombo 2,4803,2,4,3,1.0,0,0,18.1,2010,no,no,Residential,9825783
Colombo 2,771,1,2,2,1.0,0,2,12.95,1985,no,no,Residential,18111817
Colombo 2,2058,3,3,2,1.0,1,0,14.38,1992,no,no,Residential,57819270
Colombo 2,4149,3,2,2,1.0,1,0,3.67,1990,no,no,Residential,93788501
Colombo 2,4797,1,4,4,1.0,1,2,19.82,1991,no,no,Residential,70595191
Colombo 2,2922,2,2,2,1.0,0,0,21.38,1998,no,no,Residential,39531008
Colombo 2,2236,2,2,3,1.0,0,0,16.63,2008,no,yes,Residential,45901211
Colombo 2,3715,1,2,3,1.0,0,2,19.47,1978,no,no,Commercial,96468896
Colombo 2,4690,2,3,1,1.0,1,0,14.5,2009,no,no,Residential,15412684
Colombo 2,3604,2,1,2,1.0,1,1,16.6,1989,no,no,Residential,91515456
Colombo 2,5736,2,5,4,1.0,1,2,11.68,1976,no,no,Residential,58330361
Colombo 2,929,3,2,1,1.0,0,0,20.42,2005,no,no,Residential,63601880
Colombo 2,4240,3,2,3,1.0,0,0,13.3,1983,no,yes,Residential,46169705
Colombo 2,4494,1,2,2,1.0,1,1,17.96,1984,no,yes,Residential,76178324
Colombo 2,4707,3,1,3,1.0,0,2,16.67,1999,no,yes,Residential,78199008
Colombo 2,1941,2,4,1,1.0,1,2,18.45,1979,no,no,Commercial,23267064
Colombo 2,4263,3,3,3,1.0,1,0,20.27,1988,no,yes,Residential,55388516
Colombo 2,815,1,1,2,1.0,1,1,14.28,2016,no,yes,Residential,67583480
Colombo 2,938,3,2,2,1.0,1,1,20.89,2022,no,yes,Residential,36471421
